t, q0, q1, q0ref, q1ref 
3.219250, 0.967819, -0.008004, 1.000000, 0.000000 
3.219500, 0.967818, -0.008004, 1.000000, 0.000000 
3.219750, 0.967818, -0.008004, 1.000000, 0.000000 
3.220000, 0.967818, -0.008004, 1.000000, 0.000000 
3.220250, 0.967818, -0.008004, 1.000000, 0.000000 
3.220500, 0.967817, -0.008004, 1.000000, 0.000000 
3.220750, 0.967817, -0.008004, 1.000000, 0.000000 
3.221000, 0.967817, -0.008004, 1.000000, 0.000000 
3.221250, 0.967817, -0.008005, 1.000000, 0.000000 
3.221500, 0.967816, -0.008005, 1.000000, 0.000000 
3.221750, 0.967816, -0.008005, 1.000000, 0.000000 
3.222000, 0.967816, -0.008005, 1.000000, 0.000000 
3.222250, 0.967816, -0.008005, 1.000000, 0.000000 
3.222500, 0.967816, -0.008005, 1.000000, 0.000000 
3.222750, 0.967815, -0.008005, 1.000000, 0.000000 
3.223000, 0.967815, -0.008005, 1.000000, 0.000000 
3.223250, 0.967815, -0.008005, 1.000000, 0.000000 
3.223500, 0.967815, -0.008005, 1.000000, 0.000000 
3.223750, 0.967814, -0.008005, 1.000000, 0.000000 
3.224000, 0.967814, -0.008005, 1.000000, 0.000000 
3.224250, 0.967814, -0.008005, 1.000000, 0.000000 
3.224500, 0.967814, -0.008006, 1.000000, 0.000000 
3.224750, 0.967813, -0.008006, 1.000000, 0.000000 
3.225000, 0.967813, -0.008006, 1.000000, 0.000000 
3.225250, 0.967813, -0.008006, 1.000000, 0.000000 
3.225500, 0.967813, -0.008006, 1.000000, 0.000000 
3.225750, 0.967813, -0.008006, 1.000000, 0.000000 
3.226000, 0.967812, -0.008006, 1.000000, 0.000000 
3.226250, 0.967812, -0.008006, 1.000000, 0.000000 
3.226500, 0.967812, -0.008006, 1.000000, 0.000000 
3.226750, 0.967812, -0.008006, 1.000000, 0.000000 
3.227000, 0.967811, -0.008006, 1.000000, 0.000000 
3.227250, 0.967811, -0.008006, 1.000000, 0.000000 
3.227500, 0.967811, -0.008006, 1.000000, 0.000000 
3.227750, 0.967811, -0.008007, 1.000000, 0.000000 
3.228000, 0.967810, -0.008007, 1.000000, 0.000000 
3.228250, 0.967810, -0.008007, 1.000000, 0.000000 
3.228500, 0.967810, -0.008007, 1.000000, 0.000000 
3.228750, 0.967810, -0.008007, 1.000000, 0.000000 
3.229000, 0.967810, -0.008007, 1.000000, 0.000000 
3.229250, 0.967809, -0.008007, 1.000000, 0.000000 
3.229500, 0.967809, -0.008007, 1.000000, 0.000000 
3.229750, 0.967809, -0.008007, 1.000000, 0.000000 
3.230000, 0.967809, -0.008007, 1.000000, 0.000000 
3.230250, 0.967808, -0.008007, 1.000000, 0.000000 
3.230500, 0.967808, -0.008007, 1.000000, 0.000000 
3.230750, 0.967808, -0.008007, 1.000000, 0.000000 
3.231000, 0.967808, -0.008008, 1.000000, 0.000000 
3.231250, 0.967807, -0.008008, 1.000000, 0.000000 
3.231500, 0.967807, -0.008008, 1.000000, 0.000000 
3.231750, 0.967807, -0.008008, 1.000000, 0.000000 
3.232000, 0.967807, -0.008008, 1.000000, 0.000000 
3.232250, 0.967807, -0.008008, 1.000000, 0.000000 
3.232500, 0.967806, -0.008008, 1.000000, 0.000000 
3.232750, 0.967806, -0.008008, 1.000000, 0.000000 
3.233000, 0.967806, -0.008008, 1.000000, 0.000000 
3.233250, 0.967806, -0.008008, 1.000000, 0.000000 
3.233500, 0.967805, -0.008008, 1.000000, 0.000000 
3.233750, 0.967805, -0.008008, 1.000000, 0.000000 
3.234000, 0.967805, -0.008008, 1.000000, 0.000000 
3.234250, 0.967805, -0.008009, 1.000000, 0.000000 
3.234500, 0.967804, -0.008009, 1.000000, 0.000000 
3.234750, 0.967804, -0.008009, 1.000000, 0.000000 
3.235000, 0.967804, -0.008009, 1.000000, 0.000000 
3.235250, 0.967804, -0.008009, 1.000000, 0.000000 
3.235500, 0.967804, -0.008009, 1.000000, 0.000000 
3.235750, 0.967803, -0.008009, 1.000000, 0.000000 
3.236000, 0.967803, -0.008009, 1.000000, 0.000000 
3.236250, 0.967803, -0.008009, 1.000000, 0.000000 
3.236500, 0.967803, -0.008009, 1.000000, 0.000000 
3.236750, 0.967802, -0.008009, 1.000000, 0.000000 
3.237000, 0.967802, -0.008009, 1.000000, 0.000000 
3.237250, 0.967802, -0.008009, 1.000000, 0.000000 
3.237500, 0.967802, -0.008010, 1.000000, 0.000000 
3.237750, 0.967801, -0.008010, 1.000000, 0.000000 
3.238000, 0.967801, -0.008010, 1.000000, 0.000000 
3.238250, 0.967801, -0.008010, 1.000000, 0.000000 
3.238500, 0.967801, -0.008010, 1.000000, 0.000000 
3.238750, 0.967801, -0.008010, 1.000000, 0.000000 
3.239000, 0.967800, -0.008010, 1.000000, 0.000000 
3.239250, 0.967800, -0.008010, 1.000000, 0.000000 
3.239500, 0.967800, -0.008010, 1.000000, 0.000000 
3.239750, 0.967800, -0.008010, 1.000000, 0.000000 
3.240000, 0.967799, -0.008010, 1.000000, 0.000000 
3.240250, 0.967799, -0.008010, 1.000000, 0.000000 
3.240500, 0.967799, -0.008010, 1.000000, 0.000000 
3.240750, 0.967799, -0.008010, 1.000000, 0.000000 
3.241000, 0.967799, -0.008011, 1.000000, 0.000000 
3.241250, 0.967798, -0.008011, 1.000000, 0.000000 
3.241500, 0.967798, -0.008011, 1.000000, 0.000000 
3.241750, 0.967798, -0.008011, 1.000000, 0.000000 
3.242000, 0.967798, -0.008011, 1.000000, 0.000000 
3.242250, 0.967797, -0.008011, 1.000000, 0.000000 
3.242500, 0.967797, -0.008011, 1.000000, 0.000000 
3.242750, 0.967797, -0.008011, 1.000000, 0.000000 
3.243000, 0.967797, -0.008011, 1.000000, 0.000000 
3.243250, 0.967797, -0.008011, 1.000000, 0.000000 
3.243500, 0.967796, -0.008011, 1.000000, 0.000000 
3.243750, 0.967796, -0.008011, 1.000000, 0.000000 
3.244000, 0.967796, -0.008011, 1.000000, 0.000000 
3.244250, 0.967796, -0.008012, 1.000000, 0.000000 
3.244500, 0.967795, -0.008012, 1.000000, 0.000000 
3.244750, 0.967795, -0.008012, 1.000000, 0.000000 
3.245000, 0.967795, -0.008012, 1.000000, 0.000000 
3.245250, 0.967795, -0.008012, 1.000000, 0.000000 
3.245500, 0.967795, -0.008012, 1.000000, 0.000000 
3.245750, 0.967794, -0.008012, 1.000000, 0.000000 
3.246000, 0.967794, -0.008012, 1.000000, 0.000000 
3.246250, 0.967794, -0.008012, 1.000000, 0.000000 
3.246500, 0.967794, -0.008012, 1.000000, 0.000000 
3.246750, 0.967793, -0.008012, 1.000000, 0.000000 
3.247000, 0.967793, -0.008012, 1.000000, 0.000000 
3.247250, 0.967793, -0.008012, 1.000000, 0.000000 
3.247500, 0.967793, -0.008012, 1.000000, 0.000000 
3.247750, 0.967793, -0.008013, 1.000000, 0.000000 
3.248000, 0.967792, -0.008013, 1.000000, 0.000000 
3.248250, 0.967792, -0.008013, 1.000000, 0.000000 
3.248500, 0.967792, -0.008013, 1.000000, 0.000000 
3.248750, 0.967792, -0.008013, 1.000000, 0.000000 
3.249000, 0.967791, -0.008013, 1.000000, 0.000000 
3.249250, 0.967791, -0.008013, 1.000000, 0.000000 
3.249500, 0.967791, -0.008013, 1.000000, 0.000000 
3.249750, 0.967791, -0.008013, 1.000000, 0.000000 
3.250000, 0.967791, -0.008013, 1.000000, 0.000000 
3.250250, 0.967790, -0.008013, 1.000000, 0.000000 
3.250500, 0.967790, -0.008013, 1.000000, 0.000000 
3.250750, 0.967790, -0.008013, 1.000000, 0.000000 
3.251000, 0.967790, -0.008013, 1.000000, 0.000000 
3.251250, 0.967790, -0.008014, 1.000000, 0.000000 
3.251500, 0.967789, -0.008014, 1.000000, 0.000000 
3.251750, 0.967789, -0.008014, 1.000000, 0.000000 
3.252000, 0.967789, -0.008014, 1.000000, 0.000000 
3.252250, 0.967789, -0.008014, 1.000000, 0.000000 
3.252500, 0.967788, -0.008014, 1.000000, 0.000000 
3.252750, 0.967788, -0.008014, 1.000000, 0.000000 
3.253000, 0.967788, -0.008014, 1.000000, 0.000000 
3.253250, 0.967788, -0.008014, 1.000000, 0.000000 
3.253500, 0.967788, -0.008014, 1.000000, 0.000000 
3.253750, 0.967787, -0.008014, 1.000000, 0.000000 
3.254000, 0.967787, -0.008014, 1.000000, 0.000000 
3.254250, 0.967787, -0.008014, 1.000000, 0.000000 
3.254500, 0.967787, -0.008014, 1.000000, 0.000000 
3.254750, 0.967787, -0.008015, 1.000000, 0.000000 
3.255000, 0.967786, -0.008015, 1.000000, 0.000000 
3.255250, 0.967786, -0.008015, 1.000000, 0.000000 
3.255500, 0.967786, -0.008015, 1.000000, 0.000000 
3.255750, 0.967786, -0.008015, 1.000000, 0.000000 
3.256000, 0.967785, -0.008015, 1.000000, 0.000000 
3.256250, 0.967785, -0.008015, 1.000000, 0.000000 
3.256500, 0.967785, -0.008015, 1.000000, 0.000000 
3.256750, 0.967785, -0.008015, 1.000000, 0.000000 
3.257000, 0.967785, -0.008015, 1.000000, 0.000000 
3.257250, 0.967784, -0.008015, 1.000000, 0.000000 
3.257500, 0.967784, -0.008015, 1.000000, 0.000000 
3.257750, 0.967784, -0.008015, 1.000000, 0.000000 
3.258000, 0.967784, -0.008015, 1.000000, 0.000000 
3.258250, 0.967784, -0.008016, 1.000000, 0.000000 
3.258500, 0.967783, -0.008016, 1.000000, 0.000000 
3.258750, 0.967783, -0.008016, 1.000000, 0.000000 
3.259000, 0.967783, -0.008016, 1.000000, 0.000000 
3.259250, 0.967783, -0.008016, 1.000000, 0.000000 
3.259500, 0.967783, -0.008016, 1.000000, 0.000000 
3.259750, 0.967782, -0.008016, 1.000000, 0.000000 
3.260000, 0.967782, -0.008016, 1.000000, 0.000000 
3.260250, 0.967782, -0.008016, 1.000000, 0.000000 
3.260500, 0.967782, -0.008016, 1.000000, 0.000000 
3.260750, 0.967781, -0.008016, 1.000000, 0.000000 
3.261000, 0.967781, -0.008016, 1.000000, 0.000000 
3.261250, 0.967781, -0.008016, 1.000000, 0.000000 
3.261500, 0.967781, -0.008016, 1.000000, 0.000000 
3.261750, 0.967781, -0.008017, 1.000000, 0.000000 
3.262000, 0.967780, -0.008017, 1.000000, 0.000000 
3.262250, 0.967780, -0.008017, 1.000000, 0.000000 
3.262500, 0.967780, -0.008017, 1.000000, 0.000000 
3.262750, 0.967780, -0.008017, 1.000000, 0.000000 
3.263000, 0.967780, -0.008017, 1.000000, 0.000000 
3.263250, 0.967779, -0.008017, 1.000000, 0.000000 
3.263500, 0.967779, -0.008017, 1.000000, 0.000000 
3.263750, 0.967779, -0.008017, 1.000000, 0.000000 
3.264000, 0.967779, -0.008017, 1.000000, 0.000000 
3.264250, 0.967779, -0.008017, 1.000000, 0.000000 
3.264500, 0.967778, -0.008017, 1.000000, 0.000000 
3.264750, 0.967778, -0.008017, 1.000000, 0.000000 
3.265000, 0.967778, -0.008017, 1.000000, 0.000000 
3.265250, 0.967778, -0.008017, 1.000000, 0.000000 
3.265500, 0.967778, -0.008018, 1.000000, 0.000000 
3.265750, 0.967777, -0.008018, 1.000000, 0.000000 
3.266000, 0.967777, -0.008018, 1.000000, 0.000000 
3.266250, 0.967777, -0.008018, 1.000000, 0.000000 
3.266500, 0.967777, -0.008018, 1.000000, 0.000000 
3.266750, 0.967777, -0.008018, 1.000000, 0.000000 
3.267000, 0.967776, -0.008018, 1.000000, 0.000000 
3.267250, 0.967776, -0.008018, 1.000000, 0.000000 
3.267500, 0.967776, -0.008018, 1.000000, 0.000000 
3.267750, 0.967776, -0.008018, 1.000000, 0.000000 
3.268000, 0.967776, -0.008018, 1.000000, 0.000000 
3.268250, 0.967775, -0.008018, 1.000000, 0.000000 
3.268500, 0.967775, -0.008018, 1.000000, 0.000000 
3.268750, 0.967775, -0.008018, 1.000000, 0.000000 
3.269000, 0.967775, -0.008018, 1.000000, 0.000000 
3.269250, 0.967775, -0.008018, 1.000000, 0.000000 
3.269500, 0.967774, -0.008019, 1.000000, 0.000000 
3.269750, 0.967774, -0.008019, 1.000000, 0.000000 
3.270000, 0.967774, -0.008019, 1.000000, 0.000000 
3.270250, 0.967774, -0.008019, 1.000000, 0.000000 
3.270500, 0.967774, -0.008019, 1.000000, 0.000000 
3.270750, 0.967773, -0.008019, 1.000000, 0.000000 
3.271000, 0.967773, -0.008019, 1.000000, 0.000000 
3.271250, 0.967773, -0.008019, 1.000000, 0.000000 
3.271500, 0.967773, -0.008019, 1.000000, 0.000000 
3.271750, 0.967773, -0.008019, 1.000000, 0.000000 
3.272000, 0.967772, -0.008019, 1.000000, 0.000000 
3.272250, 0.967772, -0.008019, 1.000000, 0.000000 
3.272500, 0.967772, -0.008019, 1.000000, 0.000000 
3.272750, 0.967772, -0.008019, 1.000000, 0.000000 
3.273000, 0.967772, -0.008019, 1.000000, 0.000000 
3.273250, 0.967772, -0.008020, 1.000000, 0.000000 
3.273500, 0.967771, -0.008020, 1.000000, 0.000000 
3.273750, 0.967771, -0.008020, 1.000000, 0.000000 
3.274000, 0.967771, -0.008020, 1.000000, 0.000000 
3.274250, 0.967771, -0.008020, 1.000000, 0.000000 
3.274500, 0.967771, -0.008020, 1.000000, 0.000000 
3.274750, 0.967770, -0.008020, 1.000000, 0.000000 
3.275000, 0.967770, -0.008020, 1.000000, 0.000000 
3.275250, 0.967770, -0.008020, 1.000000, 0.000000 
3.275500, 0.967770, -0.008020, 1.000000, 0.000000 
3.275750, 0.967770, -0.008020, 1.000000, 0.000000 
3.276000, 0.967769, -0.008020, 1.000000, 0.000000 
3.276250, 0.967769, -0.008020, 1.000000, 0.000000 
3.276500, 0.967769, -0.008020, 1.000000, 0.000000 
3.276750, 0.967769, -0.008020, 1.000000, 0.000000 
3.277000, 0.967769, -0.008020, 1.000000, 0.000000 
3.277250, 0.967769, -0.008021, 1.000000, 0.000000 
3.277500, 0.967768, -0.008021, 1.000000, 0.000000 
3.277750, 0.967768, -0.008021, 1.000000, 0.000000 
3.278000, 0.967768, -0.008021, 1.000000, 0.000000 
3.278250, 0.967768, -0.008021, 1.000000, 0.000000 
3.278500, 0.967768, -0.008021, 1.000000, 0.000000 
3.278750, 0.967767, -0.008021, 1.000000, 0.000000 
3.279000, 0.967767, -0.008021, 1.000000, 0.000000 
3.279250, 0.967767, -0.008021, 1.000000, 0.000000 
3.279500, 0.967767, -0.008021, 1.000000, 0.000000 
3.279750, 0.967767, -0.008021, 1.000000, 0.000000 
3.280000, 0.967766, -0.008021, 1.000000, 0.000000 
3.280250, 0.967766, -0.008021, 1.000000, 0.000000 
3.280500, 0.967766, -0.008021, 1.000000, 0.000000 
3.280750, 0.967766, -0.008021, 1.000000, 0.000000 
3.281000, 0.967766, -0.008021, 1.000000, 0.000000 
3.281250, 0.967766, -0.008021, 1.000000, 0.000000 
3.281500, 0.967765, -0.008022, 1.000000, 0.000000 
3.281750, 0.967765, -0.008022, 1.000000, 0.000000 
3.282000, 0.967765, -0.008022, 1.000000, 0.000000 
3.282250, 0.967765, -0.008022, 1.000000, 0.000000 
3.282500, 0.967765, -0.008022, 1.000000, 0.000000 
3.282750, 0.967765, -0.008022, 1.000000, 0.000000 
3.283000, 0.967764, -0.008022, 1.000000, 0.000000 
3.283250, 0.967764, -0.008022, 1.000000, 0.000000 
3.283500, 0.967764, -0.008022, 1.000000, 0.000000 
3.283750, 0.967764, -0.008022, 1.000000, 0.000000 
3.284000, 0.967764, -0.008022, 1.000000, 0.000000 
3.284250, 0.967763, -0.008022, 1.000000, 0.000000 
3.284500, 0.967763, -0.008022, 1.000000, 0.000000 
3.284750, 0.967763, -0.008022, 1.000000, 0.000000 
3.285000, 0.967763, -0.008022, 1.000000, 0.000000 
3.285250, 0.967763, -0.008022, 1.000000, 0.000000 
3.285500, 0.967763, -0.008022, 1.000000, 0.000000 
3.285750, 0.967762, -0.008023, 1.000000, 0.000000 
3.286000, 0.967762, -0.008023, 1.000000, 0.000000 
3.286250, 0.967762, -0.008023, 1.000000, 0.000000 
3.286500, 0.967762, -0.008023, 1.000000, 0.000000 
3.286750, 0.967762, -0.008023, 1.000000, 0.000000 
3.287000, 0.967762, -0.008023, 1.000000, 0.000000 
3.287250, 0.967761, -0.008023, 1.000000, 0.000000 
3.287500, 0.967761, -0.008023, 1.000000, 0.000000 
3.287750, 0.967761, -0.008023, 1.000000, 0.000000 
3.288000, 0.967761, -0.008023, 1.000000, 0.000000 
3.288250, 0.967761, -0.008023, 1.000000, 0.000000 
3.288500, 0.967761, -0.008023, 1.000000, 0.000000 
3.288750, 0.967760, -0.008023, 1.000000, 0.000000 
3.289000, 0.967760, -0.008023, 1.000000, 0.000000 
3.289250, 0.967760, -0.008023, 1.000000, 0.000000 
3.289500, 0.967760, -0.008023, 1.000000, 0.000000 
3.289750, 0.967760, -0.008023, 1.000000, 0.000000 
3.290000, 0.967759, -0.008023, 1.000000, 0.000000 
3.290250, 0.967759, -0.008024, 1.000000, 0.000000 
3.290500, 0.967759, -0.008024, 1.000000, 0.000000 
3.290750, 0.967759, -0.008024, 1.000000, 0.000000 
3.291000, 0.967759, -0.008024, 1.000000, 0.000000 
3.291250, 0.967759, -0.008024, 1.000000, 0.000000 
3.291500, 0.967758, -0.008024, 1.000000, 0.000000 
3.291750, 0.967758, -0.008024, 1.000000, 0.000000 
3.292000, 0.967758, -0.008024, 1.000000, 0.000000 
3.292250, 0.967758, -0.008024, 1.000000, 0.000000 
3.292500, 0.967758, -0.008024, 1.000000, 0.000000 
3.292750, 0.967758, -0.008024, 1.000000, 0.000000 
3.293000, 0.967757, -0.008024, 1.000000, 0.000000 
3.293250, 0.967757, -0.008024, 1.000000, 0.000000 
3.293500, 0.967757, -0.008024, 1.000000, 0.000000 
3.293750, 0.967757, -0.008024, 1.000000, 0.000000 
3.294000, 0.967757, -0.008024, 1.000000, 0.000000 
3.294250, 0.967757, -0.008024, 1.000000, 0.000000 
3.294500, 0.967757, -0.008024, 1.000000, 0.000000 
3.294750, 0.967756, -0.008025, 1.000000, 0.000000 
3.295000, 0.967756, -0.008025, 1.000000, 0.000000 
3.295250, 0.967756, -0.008025, 1.000000, 0.000000 
3.295500, 0.967756, -0.008025, 1.000000, 0.000000 
3.295750, 0.967756, -0.008025, 1.000000, 0.000000 
3.296000, 0.967756, -0.008025, 1.000000, 0.000000 
3.296250, 0.967755, -0.008025, 1.000000, 0.000000 
3.296500, 0.967755, -0.008025, 1.000000, 0.000000 
3.296750, 0.967755, -0.008025, 1.000000, 0.000000 
3.297000, 0.967755, -0.008025, 1.000000, 0.000000 
3.297250, 0.967755, -0.008025, 1.000000, 0.000000 
3.297500, 0.967755, -0.008025, 1.000000, 0.000000 
3.297750, 0.967754, -0.008025, 1.000000, 0.000000 
3.298000, 0.967754, -0.008025, 1.000000, 0.000000 
3.298250, 0.967754, -0.008025, 1.000000, 0.000000 
3.298500, 0.967754, -0.008025, 1.000000, 0.000000 
3.298750, 0.967754, -0.008025, 1.000000, 0.000000 
3.299000, 0.967754, -0.008025, 1.000000, 0.000000 
3.299250, 0.967754, -0.008025, 1.000000, 0.000000 
3.299500, 0.967753, -0.008026, 1.000000, 0.000000 
3.299750, 0.967753, -0.008026, 1.000000, 0.000000 
3.300000, 0.967753, -0.008026, 1.000000, 0.000000 
3.300250, 0.967753, -0.008026, 1.000000, 0.000000 
3.300500, 0.967753, -0.008026, 1.000000, 0.000000 
3.300750, 0.967753, -0.008026, 1.000000, 0.000000 
3.301000, 0.967752, -0.008026, 1.000000, 0.000000 
3.301250, 0.967752, -0.008026, 1.000000, 0.000000 
3.301500, 0.967752, -0.008026, 1.000000, 0.000000 
3.301750, 0.967752, -0.008026, 1.000000, 0.000000 
3.302000, 0.967752, -0.008026, 1.000000, 0.000000 
3.302250, 0.967752, -0.008026, 1.000000, 0.000000 
3.302500, 0.967752, -0.008026, 1.000000, 0.000000 
3.302750, 0.967751, -0.008026, 1.000000, 0.000000 
3.303000, 0.967751, -0.008026, 1.000000, 0.000000 
3.303250, 0.967751, -0.008026, 1.000000, 0.000000 
3.303500, 0.967751, -0.008026, 1.000000, 0.000000 
3.303750, 0.967751, -0.008026, 1.000000, 0.000000 
3.304000, 0.967751, -0.008026, 1.000000, 0.000000 
3.304250, 0.967751, -0.008026, 1.000000, 0.000000 
3.304500, 0.967750, -0.008026, 1.000000, 0.000000 
3.304750, 0.967750, -0.008027, 1.000000, 0.000000 
3.305000, 0.967750, -0.008027, 1.000000, 0.000000 
3.305250, 0.967750, -0.008027, 1.000000, 0.000000 
3.305500, 0.967750, -0.008027, 1.000000, 0.000000 
3.305750, 0.967750, -0.008027, 1.000000, 0.000000 
3.306000, 0.967749, -0.008027, 1.000000, 0.000000 
3.306250, 0.967749, -0.008027, 1.000000, 0.000000 
3.306500, 0.967749, -0.008027, 1.000000, 0.000000 
3.306750, 0.967749, -0.008027, 1.000000, 0.000000 
3.307000, 0.967749, -0.008027, 1.000000, 0.000000 
3.307250, 0.967749, -0.008027, 1.000000, 0.000000 
3.307500, 0.967749, -0.008027, 1.000000, 0.000000 
3.307750, 0.967748, -0.008027, 1.000000, 0.000000 
3.308000, 0.967748, -0.008027, 1.000000, 0.000000 
3.308250, 0.967748, -0.008027, 1.000000, 0.000000 
3.308500, 0.967748, -0.008027, 1.000000, 0.000000 
3.308750, 0.967748, -0.008027, 1.000000, 0.000000 
3.309000, 0.967748, -0.008027, 1.000000, 0.000000 
3.309250, 0.967748, -0.008027, 1.000000, 0.000000 
3.309500, 0.967747, -0.008027, 1.000000, 0.000000 
3.309750, 0.967747, -0.008027, 1.000000, 0.000000 
3.310000, 0.967747, -0.008028, 1.000000, 0.000000 
3.310250, 0.967747, -0.008028, 1.000000, 0.000000 
3.310500, 0.967747, -0.008028, 1.000000, 0.000000 
3.310750, 0.967747, -0.008028, 1.000000, 0.000000 
3.311000, 0.967747, -0.008028, 1.000000, 0.000000 
3.311250, 0.967747, -0.008028, 1.000000, 0.000000 
3.311500, 0.967746, -0.008028, 1.000000, 0.000000 
3.311750, 0.967746, -0.008028, 1.000000, 0.000000 
3.312000, 0.967746, -0.008028, 1.000000, 0.000000 
3.312250, 0.967746, -0.008028, 1.000000, 0.000000 
3.312500, 0.967746, -0.008028, 1.000000, 0.000000 
3.312750, 0.967746, -0.008028, 1.000000, 0.000000 
3.313000, 0.967746, -0.008028, 1.000000, 0.000000 
3.313250, 0.967745, -0.008028, 1.000000, 0.000000 
3.313500, 0.967745, -0.008028, 1.000000, 0.000000 
3.313750, 0.967745, -0.008028, 1.000000, 0.000000 
3.314000, 0.967745, -0.008028, 1.000000, 0.000000 
3.314250, 0.967745, -0.008028, 1.000000, 0.000000 
3.314500, 0.967745, -0.008028, 1.000000, 0.000000 
3.314750, 0.967745, -0.008028, 1.000000, 0.000000 
3.315000, 0.967745, -0.008028, 1.000000, 0.000000 
3.315250, 0.967744, -0.008028, 1.000000, 0.000000 
3.315500, 0.967744, -0.008029, 1.000000, 0.000000 
3.315750, 0.967744, -0.008029, 1.000000, 0.000000 
3.316000, 0.967744, -0.008029, 1.000000, 0.000000 
3.316250, 0.967744, -0.008029, 1.000000, 0.000000 
3.316500, 0.967744, -0.008029, 1.000000, 0.000000 
3.316750, 0.967744, -0.008029, 1.000000, 0.000000 
3.317000, 0.967743, -0.008029, 1.000000, 0.000000 
3.317250, 0.967743, -0.008029, 1.000000, 0.000000 
3.317500, 0.967743, -0.008029, 1.000000, 0.000000 
3.317750, 0.967743, -0.008029, 1.000000, 0.000000 
3.318000, 0.967743, -0.008029, 1.000000, 0.000000 
3.318250, 0.967743, -0.008029, 1.000000, 0.000000 
3.318500, 0.967743, -0.008029, 1.000000, 0.000000 
3.318750, 0.967743, -0.008029, 1.000000, 0.000000 
3.319000, 0.967742, -0.008029, 1.000000, 0.000000 
3.319250, 0.967742, -0.008029, 1.000000, 0.000000 
3.319500, 0.967742, -0.008029, 1.000000, 0.000000 
3.319750, 0.967742, -0.008029, 1.000000, 0.000000 
3.320000, 0.967742, -0.008029, 1.000000, 0.000000 
3.320250, 0.967742, -0.008029, 1.000000, 0.000000 
3.320500, 0.967742, -0.008029, 1.000000, 0.000000 
3.320750, 0.967742, -0.008029, 1.000000, 0.000000 
3.321000, 0.967741, -0.008029, 1.000000, 0.000000 
3.321250, 0.967741, -0.008029, 1.000000, 0.000000 
3.321500, 0.967741, -0.008030, 1.000000, 0.000000 
3.321750, 0.967741, -0.008030, 1.000000, 0.000000 
3.322000, 0.967741, -0.008030, 1.000000, 0.000000 
3.322250, 0.967741, -0.008030, 1.000000, 0.000000 
3.322500, 0.967741, -0.008030, 1.000000, 0.000000 
3.322750, 0.967741, -0.008030, 1.000000, 0.000000 
3.323000, 0.967741, -0.008030, 1.000000, 0.000000 
3.323250, 0.967740, -0.008030, 1.000000, 0.000000 
