t, x, y 
0.727750, 0.786049, 2.357733 
0.728000, 0.786029, 2.357784 
0.728250, 0.786000, 2.357862 
0.728500, 0.785980, 2.357913 
0.728750, 0.785950, 2.357991 
0.729000, 0.785931, 2.358042 
0.729250, 0.785901, 2.358120 
0.729500, 0.785882, 2.358171 
0.729750, 0.785852, 2.358249 
0.730000, 0.785833, 2.358300 
0.730250, 0.785803, 2.358378 
0.730500, 0.785784, 2.358429 
0.730750, 0.785754, 2.358506 
0.731000, 0.785735, 2.358558 
0.731250, 0.785705, 2.358635 
0.731500, 0.785686, 2.358686 
0.731750, 0.785656, 2.358764 
0.732000, 0.785637, 2.358815 
0.732250, 0.785607, 2.358892 
0.732500, 0.785588, 2.358943 
0.732750, 0.785559, 2.359021 
0.733000, 0.785539, 2.359072 
0.733250, 0.785510, 2.359149 
0.733500, 0.785490, 2.359200 
0.733750, 0.785461, 2.359277 
0.734000, 0.785442, 2.359328 
0.734250, 0.785412, 2.359405 
0.734500, 0.785393, 2.359457 
0.734750, 0.785364, 2.359533 
0.735000, 0.785344, 2.359585 
0.735250, 0.785315, 2.359661 
0.735500, 0.785296, 2.359713 
0.735750, 0.785266, 2.359789 
0.736000, 0.785247, 2.359840 
0.736250, 0.785218, 2.359917 
0.736500, 0.785198, 2.359968 
0.736750, 0.785169, 2.360045 
0.737000, 0.785150, 2.360096 
0.737250, 0.785121, 2.360173 
0.737500, 0.785102, 2.360224 
0.737750, 0.785072, 2.360300 
0.738000, 0.785053, 2.360351 
0.738250, 0.785024, 2.360428 
0.738500, 0.785005, 2.360479 
0.738750, 0.784976, 2.360555 
0.739000, 0.784956, 2.360606 
0.739250, 0.784927, 2.360682 
0.739500, 0.784908, 2.360733 
0.739750, 0.784879, 2.360810 
0.740000, 0.784860, 2.360861 
0.740250, 0.784831, 2.360937 
0.740500, 0.784812, 2.360988 
0.740750, 0.784783, 2.361064 
0.741000, 0.784763, 2.361115 
0.741250, 0.784734, 2.361191 
0.741500, 0.784715, 2.361242 
0.741750, 0.784686, 2.361318 
0.742000, 0.784667, 2.361369 
0.742250, 0.784638, 2.361445 
0.742500, 0.784619, 2.361496 
0.742750, 0.784590, 2.361572 
0.743000, 0.784571, 2.361622 
0.743250, 0.784542, 2.361698 
0.743500, 0.784523, 2.361749 
0.743750, 0.784494, 2.361825 
0.744000, 0.784475, 2.361876 
0.744250, 0.784446, 2.361951 
0.744500, 0.784427, 2.362002 
0.744750, 0.784398, 2.362078 
0.745000, 0.784379, 2.362128 
0.745250, 0.784350, 2.362204 
0.745500, 0.784331, 2.362255 
0.745750, 0.784303, 2.362331 
0.746000, 0.784283, 2.362381 
0.746250, 0.784255, 2.362457 
0.746500, 0.784236, 2.362507 
0.746750, 0.784207, 2.362583 
0.747000, 0.784188, 2.362633 
0.747250, 0.784159, 2.362709 
0.747500, 0.784140, 2.362759 
0.747750, 0.784112, 2.362835 
0.748000, 0.784093, 2.362885 
0.748250, 0.784064, 2.362961 
0.748500, 0.784045, 2.363011 
0.748750, 0.784016, 2.363087 
0.749000, 0.783997, 2.363137 
0.749250, 0.783969, 2.363212 
0.749500, 0.783950, 2.363263 
0.749750, 0.783921, 2.363338 
0.750000, 0.783902, 2.363388 
0.750250, 0.783874, 2.363464 
0.750500, 0.783855, 2.363514 
0.750750, 0.783826, 2.363589 
0.751000, 0.783807, 2.363639 
0.751250, 0.783779, 2.363714 
0.751500, 0.783760, 2.363765 
0.751750, 0.783732, 2.363840 
0.752000, 0.783713, 2.363890 
0.752250, 0.783684, 2.363965 
0.752500, 0.783665, 2.364015 
0.752750, 0.783637, 2.364090 
0.753000, 0.783618, 2.364140 
0.753250, 0.783590, 2.364215 
0.753500, 0.783571, 2.364265 
0.753750, 0.783543, 2.364340 
0.754000, 0.783524, 2.364390 
0.754250, 0.783495, 2.364465 
0.754500, 0.783476, 2.364515 
0.754750, 0.783448, 2.364590 
0.755000, 0.783429, 2.364640 
0.755250, 0.783401, 2.364715 
0.755500, 0.783382, 2.364765 
0.755750, 0.783354, 2.364840 
0.756000, 0.783335, 2.364889 
0.756250, 0.783307, 2.364964 
0.756500, 0.783288, 2.365014 
0.756750, 0.783260, 2.365089 
0.757000, 0.783241, 2.365139 
0.757250, 0.783213, 2.365213 
0.757500, 0.783194, 2.365263 
0.757750, 0.783166, 2.365338 
0.758000, 0.783147, 2.365387 
0.758250, 0.783119, 2.365462 
0.758500, 0.783100, 2.365512 
0.758750, 0.783072, 2.365586 
0.759000, 0.783054, 2.365636 
0.759250, 0.783026, 2.365710 
0.759500, 0.783007, 2.365760 
0.759750, 0.782979, 2.365834 
0.760000, 0.782960, 2.365884 
0.760250, 0.782932, 2.365958 
0.760500, 0.782913, 2.366008 
0.760750, 0.782885, 2.366082 
0.761000, 0.782867, 2.366132 
0.761250, 0.782839, 2.366206 
0.761500, 0.782820, 2.366256 
0.761750, 0.782792, 2.366330 
0.762000, 0.782773, 2.366379 
0.762250, 0.782745, 2.366453 
0.762500, 0.782727, 2.366503 
0.762750, 0.782699, 2.366577 
0.763000, 0.782680, 2.366626 
0.763250, 0.782652, 2.366701 
0.763500, 0.782634, 2.366750 
0.763750, 0.782606, 2.366824 
0.764000, 0.782587, 2.366873 
0.764250, 0.782559, 2.366947 
0.764500, 0.782541, 2.366997 
0.764750, 0.782513, 2.367071 
0.765000, 0.782494, 2.367120 
0.765250, 0.782467, 2.367194 
0.765500, 0.782448, 2.367243 
0.765750, 0.782420, 2.367317 
0.766000, 0.782402, 2.367366 
0.766250, 0.782374, 2.367440 
0.766500, 0.782355, 2.367489 
0.766750, 0.782328, 2.367563 
0.767000, 0.782309, 2.367612 
0.767250, 0.782281, 2.367686 
0.767500, 0.782263, 2.367735 
0.767750, 0.782235, 2.367809 
0.768000, 0.782217, 2.367858 
0.768250, 0.782189, 2.367931 
0.768500, 0.782170, 2.367981 
0.768750, 0.782143, 2.368054 
0.769000, 0.782124, 2.368103 
0.769250, 0.782097, 2.368177 
0.769500, 0.782078, 2.368226 
0.769750, 0.782051, 2.368299 
0.770000, 0.782032, 2.368348 
0.770250, 0.782005, 2.368422 
0.770500, 0.781986, 2.368471 
0.770750, 0.781959, 2.368544 
0.771000, 0.781940, 2.368593 
0.771250, 0.781913, 2.368666 
0.771500, 0.781894, 2.368715 
0.771750, 0.781867, 2.368789 
0.772000, 0.781848, 2.368837 
0.772250, 0.781821, 2.368911 
0.772500, 0.781802, 2.368960 
0.772750, 0.781775, 2.369033 
0.773000, 0.781757, 2.369082 
0.773250, 0.781729, 2.369155 
0.773500, 0.781711, 2.369204 
0.773750, 0.781683, 2.369277 
0.774000, 0.781665, 2.369325 
0.774250, 0.781638, 2.369398 
0.774500, 0.781619, 2.369447 
0.774750, 0.781592, 2.369520 
0.775000, 0.781574, 2.369569 
0.775250, 0.781546, 2.369642 
0.775500, 0.781528, 2.369691 
0.775750, 0.781500, 2.369764 
0.776000, 0.781482, 2.369812 
0.776250, 0.781455, 2.369885 
0.776500, 0.781437, 2.369934 
0.776750, 0.781409, 2.370007 
0.777000, 0.781391, 2.370055 
0.777250, 0.781364, 2.370128 
0.777500, 0.781346, 2.370176 
0.777750, 0.781318, 2.370249 
0.778000, 0.781300, 2.370298 
0.778250, 0.781273, 2.370370 
0.778500, 0.781255, 2.370419 
0.778750, 0.781227, 2.370492 
0.779000, 0.781209, 2.370540 
0.779250, 0.781182, 2.370613 
0.779500, 0.781164, 2.370661 
0.779750, 0.781136, 2.370734 
0.780000, 0.781118, 2.370782 
0.780250, 0.781091, 2.370855 
0.780500, 0.781073, 2.370903 
0.780750, 0.781046, 2.370976 
0.781000, 0.781028, 2.371024 
0.781250, 0.781000, 2.371096 
0.781500, 0.780982, 2.371145 
0.781750, 0.780955, 2.371217 
0.782000, 0.780937, 2.371265 
0.782250, 0.780910, 2.371338 
0.782500, 0.780892, 2.371386 
0.782750, 0.780865, 2.371458 
0.783000, 0.780847, 2.371506 
0.783250, 0.780820, 2.371579 
0.783500, 0.780802, 2.371627 
0.783750, 0.780775, 2.371699 
0.784000, 0.780756, 2.371747 
0.784250, 0.780729, 2.371819 
0.784500, 0.780711, 2.371868 
0.784750, 0.780684, 2.371940 
0.785000, 0.780666, 2.371988 
0.785250, 0.780639, 2.372060 
0.785500, 0.780621, 2.372108 
0.785750, 0.780594, 2.372180 
0.786000, 0.780576, 2.372228 
0.786250, 0.780549, 2.372300 
0.786500, 0.780531, 2.372348 
0.786750, 0.780504, 2.372420 
0.787000, 0.780486, 2.372468 
0.787250, 0.780460, 2.372540 
0.787500, 0.780442, 2.372588 
0.787750, 0.780415, 2.372660 
0.788000, 0.780397, 2.372708 
0.788250, 0.780370, 2.372780 
0.788500, 0.780352, 2.372828 
0.788750, 0.780325, 2.372899 
0.789000, 0.780307, 2.372947 
0.789250, 0.780280, 2.373019 
0.789500, 0.780262, 2.373067 
0.789750, 0.780236, 2.373139 
0.790000, 0.780218, 2.373186 
0.790250, 0.780191, 2.373258 
0.790500, 0.780173, 2.373306 
0.790750, 0.780146, 2.373377 
0.791000, 0.780128, 2.373425 
0.791250, 0.780101, 2.373497 
0.791500, 0.780084, 2.373544 
0.791750, 0.780057, 2.373616 
0.792000, 0.780039, 2.373664 
0.792250, 0.780012, 2.373735 
0.792500, 0.779994, 2.373783 
0.792750, 0.779968, 2.373854 
0.793000, 0.779950, 2.373902 
0.793250, 0.779923, 2.373973 
0.793500, 0.779905, 2.374021 
0.793750, 0.779879, 2.374092 
0.794000, 0.779861, 2.374140 
0.794250, 0.779834, 2.374211 
0.794500, 0.779816, 2.374259 
0.794750, 0.779790, 2.374330 
0.795000, 0.779772, 2.374378 
0.795250, 0.779745, 2.374449 
0.795500, 0.779728, 2.374496 
0.795750, 0.779701, 2.374568 
0.796000, 0.779683, 2.374615 
0.796250, 0.779657, 2.374686 
0.796500, 0.779639, 2.374734 
0.796750, 0.779612, 2.374805 
0.797000, 0.779595, 2.374852 
0.797250, 0.779568, 2.374923 
0.797500, 0.779550, 2.374971 
0.797750, 0.779524, 2.375042 
0.798000, 0.779506, 2.375089 
0.798250, 0.779480, 2.375160 
0.798500, 0.779462, 2.375207 
0.798750, 0.779435, 2.375278 
0.799000, 0.779418, 2.375326 
0.799250, 0.779391, 2.375396 
0.799500, 0.779374, 2.375444 
0.799750, 0.779347, 2.375515 
0.800000, 0.779329, 2.375562 
0.800250, 0.779303, 2.375633 
0.800500, 0.779285, 2.375680 
0.800750, 0.779259, 2.375751 
0.801000, 0.779241, 2.375798 
0.801250, 0.779215, 2.375869 
0.801500, 0.779197, 2.375916 
0.801750, 0.779171, 2.375986 
0.802000, 0.779153, 2.376034 
0.802250, 0.779127, 2.376104 
0.802500, 0.779109, 2.376151 
0.802750, 0.779083, 2.376222 
0.803000, 0.779065, 2.376269 
0.803250, 0.779039, 2.376340 
0.803500, 0.779021, 2.376387 
0.803750, 0.778995, 2.376457 
0.804000, 0.778977, 2.376504 
0.804250, 0.778951, 2.376575 
0.804500, 0.778934, 2.376622 
0.804750, 0.778907, 2.376692 
0.805000, 0.778890, 2.376739 
0.805250, 0.778863, 2.376810 
0.805500, 0.778846, 2.376857 
0.805750, 0.778820, 2.376927 
0.806000, 0.778802, 2.376974 
0.806250, 0.778776, 2.377044 
0.806500, 0.778758, 2.377091 
0.806750, 0.778732, 2.377161 
0.807000, 0.778715, 2.377208 
0.807250, 0.778688, 2.377278 
0.807500, 0.778671, 2.377325 
0.807750, 0.778645, 2.377395 
0.808000, 0.778627, 2.377442 
0.808250, 0.778601, 2.377512 
0.808500, 0.778584, 2.377559 
0.808750, 0.778557, 2.377629 
0.809000, 0.778540, 2.377676 
0.809250, 0.778514, 2.377746 
0.809500, 0.778496, 2.377793 
0.809750, 0.778470, 2.377863 
0.810000, 0.778453, 2.377910 
0.810250, 0.778427, 2.377980 
0.810500, 0.778409, 2.378026 
0.810750, 0.778383, 2.378096 
0.811000, 0.778366, 2.378143 
0.811250, 0.778340, 2.378213 
0.811500, 0.778322, 2.378260 
0.811750, 0.778296, 2.378329 
0.812000, 0.778279, 2.378376 
0.812250, 0.778253, 2.378446 
0.812500, 0.778235, 2.378492 
0.812750, 0.778209, 2.378562 
0.813000, 0.778192, 2.378609 
0.813250, 0.778166, 2.378679 
0.813500, 0.778149, 2.378725 
0.813750, 0.778123, 2.378795 
0.814000, 0.778105, 2.378841 
0.814250, 0.778079, 2.378911 
0.814500, 0.778062, 2.378957 
0.814750, 0.778036, 2.379027 
0.815000, 0.778019, 2.379074 
0.815250, 0.777993, 2.379143 
0.815500, 0.777975, 2.379190 
0.815750, 0.777949, 2.379259 
0.816000, 0.777932, 2.379305 
0.816250, 0.777906, 2.379375 
0.816500, 0.777889, 2.379421 
0.816750, 0.777863, 2.379491 
0.817000, 0.777846, 2.379537 
0.817250, 0.777820, 2.379607 
0.817500, 0.777803, 2.379653 
0.817750, 0.777777, 2.379722 
0.818000, 0.777759, 2.379769 
0.818250, 0.777734, 2.379838 
0.818500, 0.777716, 2.379884 
0.818750, 0.777690, 2.379954 
0.819000, 0.777673, 2.380000 
0.819250, 0.777647, 2.380069 
0.819500, 0.777630, 2.380115 
0.819750, 0.777604, 2.380185 
0.820000, 0.777587, 2.380231 
0.820250, 0.777561, 2.380300 
0.820500, 0.777544, 2.380346 
0.820750, 0.777518, 2.380415 
0.821000, 0.777501, 2.380462 
0.821250, 0.777475, 2.380531 
0.821500, 0.777458, 2.380577 
0.821750, 0.777432, 2.380646 
0.822000, 0.777415, 2.380692 
0.822250, 0.777389, 2.380761 
0.822500, 0.777372, 2.380807 
0.822750, 0.777346, 2.380876 
0.823000, 0.777329, 2.380922 
0.823250, 0.777304, 2.380991 
0.823500, 0.777286, 2.381037 
0.823750, 0.777261, 2.381106 
0.824000, 0.777243, 2.381152 
0.824250, 0.777218, 2.381221 
0.824500, 0.777201, 2.381267 
0.824750, 0.777175, 2.381336 
0.825000, 0.777158, 2.381382 
0.825250, 0.777132, 2.381451 
0.825500, 0.777115, 2.381496 
0.825750, 0.777089, 2.381565 
0.826000, 0.777072, 2.381611 
0.826250, 0.777047, 2.381680 
0.826500, 0.777030, 2.381726 
0.826750, 0.777004, 2.381795 
0.827000, 0.776987, 2.381840 
0.827250, 0.776961, 2.381909 
0.827500, 0.776944, 2.381955 
0.827750, 0.776919, 2.382024 
0.828000, 0.776901, 2.382069 
0.828250, 0.776876, 2.382138 
0.828500, 0.776859, 2.382184 
0.828750, 0.776833, 2.382252 
0.829000, 0.776816, 2.382298 
0.829250, 0.776791, 2.382367 
0.829500, 0.776774, 2.382412 
0.829750, 0.776748, 2.382481 
0.830000, 0.776731, 2.382526 
0.830250, 0.776705, 2.382595 
0.830500, 0.776688, 2.382641 
0.830750, 0.776663, 2.382709 
0.831000, 0.776646, 2.382755 
0.831250, 0.776620, 2.382823 
0.831500, 0.776603, 2.382869 
0.831750, 0.776578, 2.382937 
0.832000, 0.776561, 2.382983 
0.832250, 0.776535, 2.383051 
0.832500, 0.776518, 2.383096 
0.832750, 0.776493, 2.383165 
0.833000, 0.776476, 2.383210 
0.833250, 0.776450, 2.383279 
0.833500, 0.776433, 2.383324 
0.833750, 0.776408, 2.383392 
0.834000, 0.776391, 2.383438 
0.834250, 0.776366, 2.383506 
0.834500, 0.776349, 2.383551 
0.834750, 0.776323, 2.383620 
0.835000, 0.776306, 2.383665 
0.835250, 0.776281, 2.383733 
0.835500, 0.776264, 2.383778 
0.835750, 0.776239, 2.383847 
0.836000, 0.776222, 2.383892 
0.836250, 0.776196, 2.383960 
0.836500, 0.776179, 2.384005 
0.836750, 0.776154, 2.384073 
0.837000, 0.776137, 2.384119 
0.837250, 0.776112, 2.384187 
0.837500, 0.776095, 2.384232 
0.837750, 0.776069, 2.384300 
0.838000, 0.776052, 2.384345 
0.838250, 0.776027, 2.384413 
0.838500, 0.776010, 2.384458 
0.838750, 0.775985, 2.384526 
0.839000, 0.775968, 2.384572 
0.839250, 0.775943, 2.384639 
0.839500, 0.775926, 2.384685 
0.839750, 0.775900, 2.384752 
0.840000, 0.775884, 2.384798 
0.840250, 0.775858, 2.384865 
0.840500, 0.775841, 2.384910 
0.840750, 0.775816, 2.384978 
0.841000, 0.775799, 2.385023 
0.841250, 0.775774, 2.385091 
0.841500, 0.775757, 2.385136 
0.841750, 0.775732, 2.385204 
0.842000, 0.775715, 2.385249 
0.842250, 0.775690, 2.385317 
0.842500, 0.775673, 2.385362 
0.842750, 0.775648, 2.385429 
0.843000, 0.775631, 2.385474 
0.843250, 0.775606, 2.385542 
0.843500, 0.775589, 2.385587 
0.843750, 0.775564, 2.385654 
0.844000, 0.775547, 2.385699 
0.844250, 0.775522, 2.385767 
0.844500, 0.775505, 2.385812 
0.844750, 0.775480, 2.385879 
0.845000, 0.775463, 2.385924 
0.845250, 0.775438, 2.385992 
0.845500, 0.775421, 2.386037 
0.845750, 0.775396, 2.386104 
0.846000, 0.775379, 2.386149 
0.846250, 0.775354, 2.386216 
0.846500, 0.775337, 2.386261 
0.846750, 0.775312, 2.386329 
0.847000, 0.775295, 2.386373 
0.847250, 0.775270, 2.386441 
0.847500, 0.775253, 2.386486 
0.847750, 0.775228, 2.386553 
0.848000, 0.775211, 2.386598 
0.848250, 0.775186, 2.386665 
0.848500, 0.775169, 2.386710 
0.848750, 0.775144, 2.386777 
0.849000, 0.775128, 2.386822 
0.849250, 0.775103, 2.386889 
0.849500, 0.775086, 2.386934 
0.849750, 0.775061, 2.387001 
0.850000, 0.775044, 2.387045 
0.850250, 0.775019, 2.387112 
0.850500, 0.775002, 2.387157 
0.850750, 0.774977, 2.387224 
0.851000, 0.774960, 2.387269 
0.851250, 0.774935, 2.387336 
0.851500, 0.774919, 2.387381 
0.851750, 0.774894, 2.387448 
0.852000, 0.774877, 2.387492 
0.852250, 0.774852, 2.387559 
0.852500, 0.774835, 2.387604 
0.852750, 0.774810, 2.387671 
0.853000, 0.774793, 2.387715 
0.853250, 0.774768, 2.387782 
0.853500, 0.774752, 2.387827 
0.853750, 0.774727, 2.387894 
0.854000, 0.774710, 2.387938 
0.854250, 0.774685, 2.388005 
0.854500, 0.774668, 2.388050 
0.854750, 0.774643, 2.388116 
0.855000, 0.774627, 2.388161 
0.855250, 0.774602, 2.388228 
0.855500, 0.774585, 2.388272 
0.855750, 0.774560, 2.388339 
0.856000, 0.774543, 2.388383 
0.856250, 0.774518, 2.388450 
0.856500, 0.774502, 2.388495 
0.856750, 0.774477, 2.388561 
0.857000, 0.774460, 2.388606 
0.857250, 0.774435, 2.388672 
0.857500, 0.774419, 2.388717 
0.857750, 0.774394, 2.388783 
0.858000, 0.774377, 2.388828 
0.858250, 0.774352, 2.388894 
0.858500, 0.774335, 2.388939 
0.858750, 0.774311, 2.389005 
0.859000, 0.774294, 2.389050 
0.859250, 0.774269, 2.389116 
0.859500, 0.774252, 2.389160 
0.859750, 0.774227, 2.389227 
0.860000, 0.774211, 2.389271 
0.860250, 0.774186, 2.389338 
0.860500, 0.774169, 2.389382 
0.860750, 0.774144, 2.389448 
0.861000, 0.774128, 2.389493 
0.861250, 0.774103, 2.389559 
0.861500, 0.774086, 2.389603 
0.861750, 0.774062, 2.389669 
0.862000, 0.774045, 2.389714 
0.862250, 0.774020, 2.389780 
0.862500, 0.774004, 2.389824 
0.862750, 0.773979, 2.389891 
0.863000, 0.773962, 2.389935 
0.863250, 0.773937, 2.390001 
0.863500, 0.773921, 2.390045 
0.863750, 0.773896, 2.390111 
0.864000, 0.773879, 2.390155 
0.864250, 0.773854, 2.390222 
0.864500, 0.773838, 2.390266 
0.864750, 0.773813, 2.390332 
0.865000, 0.773796, 2.390376 
0.865250, 0.773772, 2.390442 
0.865500, 0.773755, 2.390486 
0.865750, 0.773730, 2.390552 
0.866000, 0.773714, 2.390596 
0.866250, 0.773689, 2.390662 
0.866500, 0.773672, 2.390707 
0.866750, 0.773648, 2.390773 
0.867000, 0.773631, 2.390817 
0.867250, 0.773606, 2.390883 
0.867500, 0.773590, 2.390927 
0.867750, 0.773565, 2.390993 
0.868000, 0.773548, 2.391037 
0.868250, 0.773524, 2.391103 
0.868500, 0.773507, 2.391146 
0.868750, 0.773482, 2.391212 
0.869000, 0.773466, 2.391256 
0.869250, 0.773441, 2.391322 
0.869500, 0.773425, 2.391366 
0.869750, 0.773400, 2.391432 
0.870000, 0.773383, 2.391476 
0.870250, 0.773358, 2.391542 
0.870500, 0.773342, 2.391586 
0.870750, 0.773317, 2.391651 
0.871000, 0.773301, 2.391695 
0.871250, 0.773276, 2.391761 
0.871500, 0.773259, 2.391805 
0.871750, 0.773235, 2.391871 
0.872000, 0.773218, 2.391914 
0.872250, 0.773194, 2.391980 
0.872500, 0.773177, 2.392024 
0.872750, 0.773152, 2.392090 
0.873000, 0.773136, 2.392133 
0.873250, 0.773111, 2.392199 
0.873500, 0.773095, 2.392243 
0.873750, 0.773070, 2.392309 
0.874000, 0.773053, 2.392352 
0.874250, 0.773029, 2.392418 
0.874500, 0.773012, 2.392462 
0.874750, 0.772988, 2.392527 
0.875000, 0.772971, 2.392571 
0.875250, 0.772946, 2.392636 
0.875500, 0.772930, 2.392680 
0.875750, 0.772905, 2.392746 
0.876000, 0.772889, 2.392789 
0.876250, 0.772864, 2.392855 
0.876500, 0.772848, 2.392898 
0.876750, 0.772823, 2.392964 
0.877000, 0.772807, 2.393007 
0.877250, 0.772782, 2.393073 
0.877500, 0.772765, 2.393117 
0.877750, 0.772741, 2.393182 
0.878000, 0.772724, 2.393226 
0.878250, 0.772700, 2.393291 
0.878500, 0.772683, 2.393334 
0.878750, 0.772659, 2.393400 
0.879000, 0.772642, 2.393443 
0.879250, 0.772617, 2.393509 
0.879500, 0.772601, 2.393552 
0.879750, 0.772576, 2.393617 
0.880000, 0.772560, 2.393661 
0.880250, 0.772535, 2.393726 
0.880500, 0.772519, 2.393770 
0.880750, 0.772494, 2.393835 
0.881000, 0.772478, 2.393878 
0.881250, 0.772453, 2.393944 
0.881500, 0.772437, 2.393987 
0.881750, 0.772412, 2.394052 
0.882000, 0.772396, 2.394096 
0.882250, 0.772371, 2.394161 
0.882500, 0.772355, 2.394204 
0.882750, 0.772330, 2.394269 
0.883000, 0.772314, 2.394313 
0.883250, 0.772289, 2.394378 
0.883500, 0.772273, 2.394421 
0.883750, 0.772248, 2.394486 
0.884000, 0.772231, 2.394530 
0.884250, 0.772207, 2.394595 
0.884500, 0.772190, 2.394638 
0.884750, 0.772166, 2.394703 
0.885000, 0.772149, 2.394747 
0.885250, 0.772125, 2.394812 
0.885500, 0.772108, 2.394855 
0.885750, 0.772084, 2.394920 
0.886000, 0.772067, 2.394963 
0.886250, 0.772043, 2.395028 
0.886500, 0.772026, 2.395071 
0.886750, 0.772002, 2.395136 
0.887000, 0.771985, 2.395179 
0.887250, 0.771961, 2.395244 
0.887500, 0.771944, 2.395288 
0.887750, 0.771920, 2.395352 
0.888000, 0.771904, 2.395396 
0.888250, 0.771879, 2.395461 
0.888500, 0.771863, 2.395504 
0.888750, 0.771838, 2.395569 
0.889000, 0.771822, 2.395612 
0.889250, 0.771797, 2.395677 
0.889500, 0.771781, 2.395720 
0.889750, 0.771756, 2.395784 
0.890000, 0.771740, 2.395828 
0.890250, 0.771715, 2.395892 
0.890500, 0.771699, 2.395935 
0.890750, 0.771674, 2.396000 
0.891000, 0.771658, 2.396043 
0.891250, 0.771633, 2.396108 
0.891500, 0.771617, 2.396151 
0.891750, 0.771592, 2.396216 
0.892000, 0.771576, 2.396259 
0.892250, 0.771551, 2.396323 
0.892500, 0.771535, 2.396366 
0.892750, 0.771510, 2.396431 
0.893000, 0.771494, 2.396474 
0.893250, 0.771469, 2.396539 
0.893500, 0.771453, 2.396582 
0.893750, 0.771429, 2.396646 
0.894000, 0.771412, 2.396689 
0.894250, 0.771388, 2.396754 
0.894500, 0.771371, 2.396797 
0.894750, 0.771347, 2.396861 
0.895000, 0.771330, 2.396904 
0.895250, 0.771306, 2.396969 
0.895500, 0.771289, 2.397012 
0.895750, 0.771265, 2.397076 
0.896000, 0.771249, 2.397119 
0.896250, 0.771224, 2.397184 
0.896500, 0.771208, 2.397227 
0.896750, 0.771183, 2.397291 
0.897000, 0.771167, 2.397334 
0.897250, 0.771142, 2.397398 
0.897500, 0.771126, 2.397441 
0.897750, 0.771101, 2.397505 
0.898000, 0.771085, 2.397548 
0.898250, 0.771060, 2.397613 
0.898500, 0.771044, 2.397656 
0.898750, 0.771019, 2.397720 
0.899000, 0.771003, 2.397763 
0.899250, 0.770979, 2.397827 
0.899500, 0.770962, 2.397870 
0.899750, 0.770938, 2.397934 
0.900000, 0.770921, 2.397977 
0.900250, 0.770897, 2.398041 
0.900500, 0.770880, 2.398084 
0.900750, 0.770856, 2.398148 
0.901000, 0.770840, 2.398191 
0.901250, 0.770815, 2.398255 
0.901500, 0.770799, 2.398298 
0.901750, 0.770774, 2.398362 
0.902000, 0.770758, 2.398405 
0.902250, 0.770733, 2.398469 
0.902500, 0.770717, 2.398512 
0.902750, 0.770692, 2.398576 
0.903000, 0.770676, 2.398618 
0.903250, 0.770652, 2.398683 
0.903500, 0.770635, 2.398725 
0.903750, 0.770611, 2.398789 
0.904000, 0.770594, 2.398832 
0.904250, 0.770570, 2.398896 
0.904500, 0.770553, 2.398939 
0.904750, 0.770529, 2.399003 
0.905000, 0.770513, 2.399045 
0.905250, 0.770488, 2.399109 
0.905500, 0.770472, 2.399152 
0.905750, 0.770447, 2.399216 
0.906000, 0.770431, 2.399259 
0.906250, 0.770406, 2.399323 
0.906500, 0.770390, 2.399365 
0.906750, 0.770365, 2.399429 
0.907000, 0.770349, 2.399472 
0.907250, 0.770324, 2.399536 
0.907500, 0.770308, 2.399578 
0.907750, 0.770284, 2.399642 
0.908000, 0.770267, 2.399685 
0.908250, 0.770243, 2.399749 
